file_id,conversation,topic
3307,Customer 189.271625 192.139375 oh no no it's an insurance policy,Family Finance
3307,Agent 190.214000 191.283500 you buy,Family Finance
3307,Agent 191.283500 195.363500 it's a policy that will pay for your nursing home should you need it,Family Finance
3307,Customer 192.139375 193.230750 um-hum,Family Finance
3307,Customer 193.230750 194.983250 [silence],Family Finance
3307,Customer 194.983250 197.901125 it pays a set amount,Family Finance
3307,Agent 195.363500 196.752125 [silence],Family Finance
3307,Agent 196.752125 197.783625 [vocalized-noise],Family Finance
3307,Agent 197.783625 198.815250 hum,Family Finance
3307,Customer 197.901125 199.135750 and uh,Family Finance
3307,Agent 198.815250 203.848500 [silence],Family Finance
3307,Customer 199.135750 204.497250 and you talk to your insurance agent about there's special companies now that are doing it,Family Finance
3307,Agent 203.848500 205.090000 um-hum,Family Finance
3307,Customer 204.497250 212.549375 and they set them_1 up i know ours is a set amount each year and it has a maximum amount over a thirty month period,Family Finance
3307,Agent 205.090000 216.458000 [silence],Family Finance
3307,Customer 212.549375 218.067750 and uh it you know it has you need to read the policy and look into what it covers,Family Finance
3307,Agent 216.458000 217.490125 um-hum,Family Finance
3307,Agent 217.490125 221.804000 [silence],Family Finance
3307,Customer 218.067750 222.091000 i guess i'm conscious of that because_1 my mother's in a nursing home,Family Finance
3307,Agent 221.804000 222.993875 [noise],Family Finance
3307,Customer 222.091000 226.343500 and uh i think we we learn from our experiences,Family Finance
3307,Agent 222.993875 226.118000 [silence],Family Finance
3307,Agent 226.118000 231.187125 oh i think that's very true and that brings it more to home when it happens close to home,Family Finance
3307,Customer 226.343500 230.824625 [silence],Family Finance
3307,Customer 230.824625 231.931875 yeah it does,Family Finance
3307,Agent 231.187125 232.602875 um-hum,Family Finance
3307,Customer 231.931875 233.082750 but uh,Family Finance
3307,Agent 232.602875 243.125625 [silence],Family Finance
3307,Customer 233.082750 234.122875 [silence],Family Finance
3307,Customer 234.122875 243.728125 i think one of the main things that we in the past always talked about was not having any major expenses to budget for when we do retire,Family Finance
3307,Agent 243.125625 244.318000 um-hum,Family Finance
3307,Customer 243.728125 251.288125 [silence],Family Finance
3307,Agent 244.318000 245.669000 [silence],Family Finance
3307,Agent 245.669000 247.820500 and if you got that covered,Family Finance
3307,Agent 247.820500 253.273000 [noise] i want to travel personally and i want to be able to get [laughter-around],Family Finance
3307,Customer 251.288125 252.831750 oh yes,Family Finance
3307,Customer 252.831750 254.052000 oh yes,Family Finance
3307,Agent 253.273000 254.822750 don't we all right,Family Finance
3307,Customer 254.052000 258.300125 at least two three trips including a cruise every year [laughter],Family Finance
3307,Agent 254.822750 257.436875 [silence],Family Finance
3307,Agent 257.436875 258.982375 at least,Family Finance
3307,Customer 258.300125 259.467000 at least [laughter],Family Finance
3307,Agent 258.982375 260.266125 at least,Family Finance
3307,Customer 259.467000 260.480000 [silence],Family Finance
3307,Agent 260.266125 260.812750 [noise],Family Finance
3307,Customer 260.480000 261.336375 you know,Family Finance
3307,Agent 260.812750 264.494250 well it sounds like we have some good plans anyway,Family Finance
3307,Customer 261.336375 263.668500 [silence],Family Finance
3307,Customer 263.668500 266.060250 it would sounds like we do,Family Finance
3307,Agent 264.494250 265.289000 [silence],Family Finance
3307,Agent 265.289000 266.603250 um-hum,Family Finance
3307,Customer 266.060250 272.288125 and uh you're you're leaning more towards investments and things like that to do yours then,Family Finance
3307,Agent 266.603250 272.104250 [silence],Family Finance
3307,Agent 272.104250 279.269250 right i don't know how sound that is perhaps your way is is a is a more sound proposition you know [noise],Family Finance
3307,Customer 272.288125 277.144250 [silence],Family Finance
3307,Customer 277.144250 279.199875 well we do that too,Family Finance
3307,Customer 279.199875 287.412125 you know you can't then the insurance policies are just things to kind of buffer in case of unexpected things,Family Finance
3307,Agent 279.269250 280.714000 um-hum,Family Finance
3307,Agent 280.714000 287.183125 [silence],Family Finance
3307,Agent 287.183125 290.417625 um-hum and that will always happen,Family Finance
3307,Customer 287.412125 289.967000 [silence],Family Finance
3307,Customer 289.967000 291.815375 oh yes but uh,Family Finance
3307,Agent 290.417625 298.306000 [silence],Family Finance
3307,Customer 291.815375 296.420875 the investments are something that you have to plan for and get your,Family Finance
3307,Customer 296.420875 298.306000 there was some new things [vocalized-noise],Family Finance
4905,Agent 0.000000 1.147000 [noise],Job Benefits
4905,Customer 0.000000 3.441875 [noise] okay [noise] uh i just currently,Job Benefits
4905,Agent 1.147000 7.454375 [silence],Job Benefits
4905,Customer 3.441875 5.781250 quit my job and so,Job Benefits
4905,Customer 5.781250 6.820750 [laughter],Job Benefits
4905,Customer 6.820750 9.541750 i really don't receive any benefits right now [laughter],Job Benefits
4905,Agent 7.454375 11.538375 [laughter] [laughter-right],Job Benefits
4905,Customer 9.541750 10.499000 [laughter],Job Benefits
4905,Customer 10.499000 13.374250 but my husband does and um,Job Benefits
4905,Agent 11.538375 25.242250 [silence],Job Benefits
4905,Customer 13.374250 23.133750 i think one of the um my first of all always salary and second the second thing is um because we have children so it'd be um,Job Benefits
4905,Customer 23.133750 29.129125 health benefits and medical benefits and and um right now we have,Job Benefits
4905,Agent 25.242250 27.463875 yeah yeah definitely,Job Benefits
4905,Agent 27.463875 37.554125 [silence],Job Benefits
4905,Customer 29.129125 37.859375 probably some excellent benefits right now we have with Aetna and uh i don't know if you're familiar with them but we're real happy with them,Job Benefits
4905,Agent 37.554125 51.378625 yeah yes i've had a variety of different jobs with of various types um in the computer field and so seen a variety of different types of benefits um i've worked for for [vocalized-noise] for awhile and,Job Benefits
4905,Customer 37.859375 74.817375 [silence],Job Benefits
4905,Agent 51.378625 61.261500 they are you know really um an academic type of place and then i've worked with regular you know industry type places and then with others that are kind of half way between and stuff so i've seen a wide range of,Job Benefits
4905,Agent 61.261500 68.170125 both you know {nonsalary} type benefits and other stuff you know like health care that's either fully or partially paid and,Job Benefits
4905,Agent 68.170125 75.782250 you know some have like bonuses and others have had lots of vacation time but not much o[f]- other types of benefits and,Job Benefits
4905,Customer 74.817375 76.152875 um-hum,Job Benefits
4905,Agent 75.782250 80.505000 so yeah i would i'd say health care is way up there especially for anybody with kids um,Job Benefits
4905,Customer 76.152875 79.653875 [silence],Job Benefits
4905,Customer 79.653875 80.966250 yeah,Job Benefits
4905,Agent 80.505000 86.346625 and that's one of the big things that we always look at you know when we when i think about tak[ing]- changing jobs is you know,Job Benefits
4905,Customer 80.966250 92.314750 [silence],Job Benefits
4905,Agent 86.346625 93.095250 you know what kind of health care they have and does the company pay for it you know all or partially or how does that work,Job Benefits
4905,Customer 92.314750 93.697000 um-hum,Job Benefits
4905,Agent 93.095250 98.110375 and um also um vacation time too is a is a big one for me,Job Benefits
4905,Customer 93.697000 96.498250 [silence],Job Benefits
4905,Customer 96.498250 98.743250 yeah yeah,Job Benefits
4905,Agent 98.110375 104.943125 um and i guess support for whatever whatever other you know kinds of professional activities you have at you know work,Job Benefits
4905,Customer 98.743250 103.833875 [silence],Job Benefits
4905,Customer 103.833875 105.249125 yeah,Job Benefits
4905,Agent 104.943125 109.352250 um because_1 i've been at places which offer a lot of support and others that don't offer any,Job Benefits
4905,Customer 105.249125 106.627375 hm,Job Benefits
4905,Customer 106.627375 109.132625 [silence],Job Benefits
4905,Customer 109.132625 110.627250 right,Job Benefits
4905,Agent 109.352250 120.356375 and some that sometimes that's coincided with a place that offers more vacation time though so that's not so bad um you know it's kind of a give and take kind of thing i think,Job Benefits
4905,Customer 110.627250 111.916875 right,Job Benefits
4905,Customer 111.916875 115.556875 [silence],Job Benefits
4905,Customer 115.556875 116.918000 yeah,Job Benefits
4905,Customer 116.918000 119.881500 [silence],Job Benefits
4905,Customer 119.881500 121.276250 um-hum,Job Benefits
4905,Agent 120.356375 134.510000 um i say that uh health care is probably definitely number one though uh you can wind up just l[osing]- you know l[osing]- all your salary can't [laughter-can't] [laughter-even] begin to pay for what you can wind up losing you know with a major illness or something,Job Benefits
4905,Customer 121.276250 129.499625 [silence],Job Benefits
4905,Customer 129.499625 131.120000 yeah,Job Benefits
4905,Customer 131.120000 132.212875 [silence],Job Benefits
4905,Customer 132.212875 133.573125 yeah,Job Benefits
4905,Customer 133.573125 134.954125 [silence],Job Benefits
4905,Agent 134.510000 135.779375 um,Job Benefits
4905,Customer 134.954125 136.277250 right,Job Benefits
4905,Agent 135.779375 143.838250 [silence],Job Benefits
4905,Customer 136.277250 143.145250 um and and and another good thing is with the health benefits when they give you more than two choices [laughter],Job Benefits
4905,Customer 143.145250 144.443500 and who to go with,Job Benefits
4905,Agent 143.838250 145.435750 yeah,Job Benefits
4905,Customer 144.443500 147.277500 and that really helped us out a great deal,Job Benefits
4905,Agent 145.435750 153.114625 [silence],Job Benefits
4905,Customer 147.277500 148.715625 so,Job Benefits
4905,Customer 148.715625 153.698250 but my husband does get vacation and it's worked out really good for us too,Job Benefits
4905,Agent 153.114625 154.691750 uh-huh,Job Benefits
4905,Customer 153.698250 157.442250 so [noise] but,Job Benefits
4905,Agent 154.691750 156.599125 ye[ah]-,Job Benefits
4905,Agent 156.599125 163.918750 yeah flexible hours are are pretty important to me as well um because_1 that makes a big difference my wife works part time,Job Benefits
4905,Customer 157.442250 159.708000 [silence],Job Benefits
4905,Customer 159.708000 161.288750 yeah,Job Benefits
4905,Customer 161.288750 163.250125 [silence],Job Benefits
4905,Customer 163.250125 164.639125 um-hum,Job Benefits
4905,Agent 163.918750 170.771125 and she works um as a assistant manager in a fabric store and so she works a lot of evenings and weekends,Job Benefits
4905,Customer 164.639125 167.495750 [silence],Job Benefits
4905,Customer 167.495750 168.828750 uh-huh,Job Benefits
4905,Customer 168.828750 180.676125 [silence],Job Benefits
4905,Agent 170.771125 179.513750 and so two days a week i um manage to get home early enough to meet the kids from the bus [noise] because_1 she wor[ks]- you know goes in early those days and works like you know noon till close,Job Benefits
4905,Agent 179.513750 182.112750 um so we have [vocalized-noise] [noise],Job Benefits
4905,Customer 180.676125 183.881125 well that's great that y'all can work that out that's really good,Job Benefits
4905,Agent 182.112750 186.643250 yeah and being on a you know rigid schedule wouldn't there wouldn't be anyway to do that at all,Job Benefits
4905,Customer 183.881125 185.854625 [silence],Job Benefits
4905,Customer 185.854625 187.379375 right,Job Benefits
4905,Agent 186.643250 201.394875 and i think it's kind of neat to be able to spend the afternoons with the kids occasionally too because_1 i mean usually you know you go to work before they're awake or as they're getting up for school and you get home and it's already dark unless it's summer time you know and even if it's summer sometimes you get home so late that there's you know you can't do anything with them_1,Job Benefits
4905,Customer 187.379375 189.413125 [silence],Job Benefits
4905,Customer 189.413125 190.899875 um-hum,Job Benefits
4905,Customer 190.899875 200.269500 [silence],Job Benefits
4905,Customer 200.269500 202.354375 yeah,Job Benefits
4905,Agent 201.394875 208.022375 and especially in the winter i mean you ge[t]- get up in the dark and come home in the [laughter-dark] [laughter-you] [laughter-know] it's like it's like a vampire [laughter-sometimes],Job Benefits
4905,Customer 202.354375 203.979125 [silence],Job Benefits
4905,Customer 203.979125 206.094125 yeah,Job Benefits
4905,Customer 206.094125 208.183500 [laughter],Job Benefits
4905,Agent 208.022375 219.075875 [silence],Job Benefits
4905,Customer 208.183500 212.173750 yeah it's that same with my husband because_1 he's got pretty flexible hours if,Job Benefits
4905,Customer 212.173750 216.179125 as long as he puts in the hours he needs to do with that's,Job Benefits
4905,Customer 216.179125 218.556000 worked out really well for us too,Job Benefits
4905,Customer 218.556000 219.561500 [silence],Job Benefits
4905,Agent 219.075875 220.300875 yeah,Job Benefits
4905,Customer 219.561500 220.849625 um,Job Benefits
4905,Agent 220.300875 224.085125 [silence],Job Benefits
4905,Customer 220.849625 224.271750 well is there anything else that you look for or,Job Benefits
4905,Agent 224.085125 226.344500 um a lot of it to i guess is,Job Benefits
4905,Customer 224.271750 227.756250 you hit pretty you put a lot of the main points in,Job Benefits
4905,Agent 226.344500 227.407375 [silence],Job Benefits
4905,Agent 227.407375 230.455375 yeah i think some it is how the uh,Job Benefits
4905,Customer 227.756250 235.423875 [silence],Job Benefits
4905,Agent 230.455375 236.447625 you know i guess it's not really a direct benefit but how you um performance is rated and stuff like that at work,Job Benefits
4905,Customer 235.423875 236.962375 um-hum,Job Benefits
4905,Agent 236.447625 241.826500 because_1 i've been uh especially in large corporations you can really you know wind up getting,Job Benefits
4905,Customer 236.962375 249.410625 [silence],Job Benefits
4905,Agent 241.826500 249.911875 having you know real problems i've found out i've worked for a few you know several thousand plus [noise] you know type companies,Job Benefits
4905,Customer 249.410625 250.762625 yeah,Job Benefits
4905,Agent 249.911875 254.312375 and it especially if you're doing like professional work where th[ere]- you know it's kind of,Job Benefits
4905,Customer 250.762625 257.150625 [silence],Job Benefits
4905,Agent 254.312375 260.829750 [noise] ethereal as to what you're doing you know if you're like i've i work with uh computer systems a lot,Job Benefits
4905,Customer 257.150625 258.502875 yeah,Job Benefits
4905,Customer 258.502875 279.193000 [silence],Job Benefits
4905,Agent 260.829750 265.183375 so it's kind of hard to say you know if you're a you know brick layer somebody can,Job Benefits
4905,Agent 265.183375 273.009000 look and see you know well yeah you laid you know fifteen thousand bricks today and they were all straight and your building didn't fall down [noise] you know yeah you did a great job,Job Benefits
4905,Agent 273.009000 283.243125 if you build computer systems like well you know what does that computer program really do you know or if especially if you write like papers you know or do design studies or something it's real hard to rate something like that,Job Benefits
4905,Customer 279.193000 280.729250 um-hum,Job Benefits
4905,Customer 280.729250 282.672125 [silence],Job Benefits
4905,Customer 282.672125 284.094000 um-hum,Job Benefits
4905,Agent 283.243125 292.490375 it's like being a painter or you know or something an artist it's like well jeez how do you really rate you know Michelangelo you know [noise] how would you tell if he was you know really good or [noise] so-so or whatever,Job Benefits
4905,Customer 284.094000 292.836500 [silence],Job Benefits
4905,Agent 292.490375 294.038625 [silence],Job Benefits
4905,Customer 292.836500 294.220250 yeah,Job Benefits
4905,Agent 294.038625 295.278625 <b_aside> no <e_aside>,Job Benefits
4905,Customer 294.220250 295.685125 yeah,Job Benefits
4905,Agent 295.278625 298.562000 [silence],Job Benefits
4905,Customer 295.685125 298.562000 and that does make wan[t]- a person want to stay,Job Benefits
2390,Agent 0.000000 0.268875 [noise],Credit Card
2390,Customer 0.000000 0.322875 [noise],Credit Card
2390,Agent 0.268875 2.138500 [silence],Credit Card
2390,Customer 0.322875 3.188375 okay um do you have a credit card,Credit Card
2390,Agent 2.138500 7.860750 oh [laughter] who doesn't have credit [laughter-cards],Credit Card
2390,Customer 3.188375 4.007000 [laughter],Credit Card
2390,Customer 4.007000 5.016875 [silence],Credit Card
2390,Customer 5.016875 10.032250 i know i've got one um i i did have two and,Credit Card
2390,Agent 7.860750 17.861000 [silence],Credit Card
2390,Customer 10.032250 21.430500 the i found that um it just made me spend a little more so when i paid one of them off i got rid of it now i have two only have one,Credit Card
2390,Agent 17.861000 19.300875 yeah,Credit Card
2390,Agent 19.300875 26.991375 [silence],Credit Card
2390,Customer 21.430500 22.666375 um,Credit Card
2390,Customer 22.666375 27.633250 i don't know i always used to be the person that would put something on and pay the bill right up,Credit Card
2390,Agent 26.991375 28.502375 yeah,Credit Card
2390,Customer 27.633250 35.876250 and now i've after every Christmas it seems the last few Christmases i used it for Christmas and i'm still paying it off,Credit Card
2390,Agent 28.502375 35.159625 [silence],Credit Card
2390,Agent 35.159625 44.315500 oh i know it's it's Christmas is the worst time f[or]- i just have to leave them at home uh because the impulse buying is just terrible,Credit Card
2390,Customer 35.876250 44.864875 [silence],Credit Card
2390,Agent 44.315500 55.354125 [silence],Credit Card
2390,Customer 44.864875 56.746250 i don't know i consider myself pretty good but sometimes i can go out and i can i can over overspend my budget i guess i can afford it but it is it's a pain paying it off,Credit Card
2390,Agent 55.354125 56.865500 oh yeah uh-huh,Credit Card
2390,Customer 56.746250 59.608625 i i don't i don't know um,Credit Card
2390,Agent 56.865500 57.309125 [laughter],Credit Card
2390,Agent 57.309125 65.888125 [silence],Credit Card
2390,Customer 59.608625 69.143000 i had uh i have seven hundred dollars in mine now and i've p[ut]- saved up enough money where i'm going to bring it down to two hundred and hopefully i can keep it around there,Credit Card
2390,Agent 65.888125 67.357125 yeah,Credit Card
2390,Agent 67.357125 68.371000 [silence],Credit Card
2390,Agent 68.371000 71.941625 oh that's good that's really good,Credit Card
2390,Customer 69.143000 70.173875 [silence],Credit Card
2390,Customer 70.173875 75.949750 yeah i know a lot of people have i mean fifteen hundred dollars two thousand dollars,Credit Card
2390,Agent 71.941625 73.856875 [silence],Credit Card
2390,Agent 73.856875 75.614000 oh i know i know,Credit Card
2390,Agent 75.614000 81.133250 [silence],Credit Card
2390,Customer 75.949750 77.053000 but um,Credit Card
2390,Customer 77.053000 90.391375 i don't know i never i never liked loans a lot so i'm not a heavy credit card user i have a girl friend that she probably has two thousand dollars on couple credit cards so,Credit Card
2390,Agent 81.133250 82.968375 no,Credit Card
2390,Agent 82.968375 89.445750 [silence],Credit Card
2390,Agent 89.445750 95.498250 oh i i i know i know people that are just uh uh uh are addicted to their credit cards,Credit Card
2390,Customer 90.391375 103.717000 [silence],Credit Card
2390,Agent 95.498250 101.102125 and they've just gotten themselves so much in trouble financially with with them,Credit Card
2390,Agent 101.102125 103.507000 it's it it's just unreal,Credit Card
2390,Agent 103.507000 104.630500 i guess,Credit Card
2390,Customer 103.717000 110.829625 i know it's easy to do especially if you if you have a job where you have to buy nice clothes and things,Credit Card
2390,Agent 104.630500 110.047875 [silence],Credit Card
2390,Agent 110.047875 111.870125 oh yeah,Credit Card
2390,Customer 110.829625 115.792875 it it i think that is the biggest problem when you really not you don't,Credit Card
2390,Agent 111.870125 121.185125 [silence],Credit Card
2390,Customer 115.792875 123.351250 don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes,Credit Card
2390,Agent 121.185125 122.995000 oh of course,Credit Card
2390,Agent 122.995000 126.717000 [silence],Credit Card
2390,Customer 123.351250 129.084500 even though you could probably get away with a cotton dress you got to go out and buy the rayon dress or something you know,Credit Card
2390,Agent 126.717000 128.608125 [laughter],Credit Card
2390,Agent 128.608125 132.242875 [silence],Credit Card
2390,Customer 129.084500 133.159750 you got to be they say you have to dress for success [laughter],Credit Card
2390,Agent 132.242875 138.087500 yeah plus uh uh when you get uh uh credit card companies send you things in the mail all the time,Credit Card
2390,Customer 133.159750 142.543875 [silence],Credit Card
2390,Agent 138.087500 144.299625 you know uh ge[t]- please ge[t]- ge[t]- ge[t]- and you're already preapproved and all this other kind of stuff,Credit Card
2390,Customer 142.543875 143.892625 yeah,Credit Card
2390,Customer 143.892625 153.255750 [silence],Credit Card
2390,Agent 144.299625 155.285000 you know they just try to uh to to get you to ge[t]- uh have their credit card and um you know uh si[x]- half a dozen isn't enough [laughter],Credit Card
2390,Customer 153.255750 156.212875 [laughter] how many credit cards do you have,Credit Card
2390,Agent 155.285000 160.119625 oh i have one we well we ha[ve]- we have one one Master Card,Credit Card
2390,Customer 156.212875 157.872000 that's pretty good,Credit Card
2390,Customer 157.872000 159.377750 [silence],Credit Card
2390,Customer 159.377750 164.468500 yeah my oh my husband won't even put his name on it i don't believe in those,Credit Card
2390,Agent 160.119625 160.948875 and,Credit Card
2390,Agent 160.948875 163.434875 [silence],Credit Card
2390,Agent 163.434875 165.226625 [laughter],Credit Card
2390,Customer 164.468500 170.238000 it's like but but the time we went to Florida and needed to rent a car you know he believed in it,Credit Card
2390,Agent 165.226625 169.633000 [silence],Credit Card
2390,Agent 169.633000 171.107125 yeah [laughter],Credit Card
2390,Customer 170.238000 173.001375 because you've got to have a credit card to rent a car,Credit Card
2390,Agent 171.107125 174.622125 yes you do uh-huh yes you do yes you do and tha[t]- tha[t]-,Credit Card
2390,Customer 173.001375 184.893250 [silence],Credit Card
2390,Agent 174.622125 179.560250 uh down here uh you have to have a cre[dit]- uh you just can't live without it,Credit Card
2390,Agent 179.560250 185.744375 because down here they don't take a check unless you got credit card and driver's license identification,Credit Card
2390,Customer 184.893250 192.843000 yep that's ri[ght]- up here at some sto[res]- if it's if you're not in your home town you have to show them a credit card,Credit Card
2390,Agent 185.744375 191.998250 [silence],Credit Card
2390,Agent 191.998250 197.297500 yeah uh it's it's just a another form of identification you know just to,Credit Card
2390,Customer 192.843000 197.148750 [silence],Credit Card
2390,Customer 197.148750 207.501000 well actually if your check bounces i guess they could legally take it off your credit card if that's why they're taking it i mean i don't know how fair that is,Credit Card
2390,Agent 197.297500 201.458250 [silence],Credit Card
2390,Agent 201.458250 204.333125 oh yes oh yeah they can,Credit Card
2390,Agent 204.333125 205.376250 yeah,Credit Card
2390,Agent 205.376250 213.212125 [silence],Credit Card
2390,Customer 207.501000 210.101750 but i don't know um,Credit Card
2390,Customer 210.101750 214.338375 yeah i guess that percentage rates are like eighteen percent,Credit Card
2390,Agent 213.212125 219.726750 uh they're all well ours is ours is through our our credit union and it's thirteen so it's,Credit Card
2390,Customer 214.338375 218.147875 [silence],Credit Card
2390,Customer 218.147875 220.967875 yeah thirteen that's not bad,Credit Card
2390,Agent 219.726750 228.330875 that's not that's really good compared to eighteen and twenty one which some of them are uh uh some of them are really ex[treme]- high,Credit Card
2390,Customer 220.967875 222.459500 yeah,Credit Card
2390,Customer 222.459500 229.383375 [silence],Credit Card
2390,Agent 228.330875 229.639750 it's it's uh,Credit Card
2390,Customer 229.383375 241.227000 and yeah then you have to pay your fee and American Express you're really it's not a credit card because you have to pay it off at the end of the month but the fee for that it's really expensive isn't it,Credit Card
2390,Agent 229.639750 235.833250 [silence],Credit Card
2390,Agent 235.833250 237.322875 yeah,Credit Card
2390,Agent 237.322875 240.047250 [silence],Credit Card
2390,Agent 240.047250 243.049375 is it i i don't know we do[n't]- uh we don't,Credit Card
2390,Customer 241.227000 242.543125 [silence],Credit Card
2390,Customer 242.543125 244.226375 i've never had one,Credit Card
2390,Agent 243.049375 244.171750 [silence],Credit Card
2390,Agent 244.171750 248.054000 my husband has one for t[o]- for uh for business,Credit Card
2390,Customer 244.226375 251.623125 [silence],Credit Card
2390,Agent 248.054000 249.659250 it's a company card,Credit Card
2390,Agent 249.659250 254.705250 but he's never had to use it so we don't get any get anything uh for it,Credit Card
2390,Customer 251.623125 252.564125 oh,Credit Card
2390,Customer 252.564125 253.806125 [laughter],Credit Card
2390,Customer 253.806125 255.634375 that's good [laughter],Credit Card
2390,Agent 254.705250 266.709875 i mean we w[e]- we would if we used it we would get it and then uh the company would reimburse any company expenses on it but but so far he's never had to use it so we don't know anything about the billing,Credit Card
2390,Customer 255.634375 266.549250 [silence],Credit Card
2390,Customer 266.549250 270.524750 yeah if he they they they have you pay it right out every month,Credit Card
2390,Agent 266.709875 269.855625 [silence],Credit Card
2390,Agent 269.855625 273.434250 do they uh uh ooh [laughter],Credit Card
2390,Customer 270.524750 272.159500 [silence],Credit Card
2390,Customer 272.159500 273.940250 yeah because it's uh,Credit Card
2390,Agent 273.434250 276.653250 that could get you in awful lot of trouble [laughter],Credit Card
2390,Customer 273.940250 274.996125 [silence],Credit Card
2390,Customer 274.996125 276.807875 i know especially if your uh,Credit Card
2390,Agent 276.653250 279.289625 [silence],Credit Card
2390,Customer 276.807875 279.937125 your reimbursement didn't come through [laughter],Credit Card
2390,Agent 279.289625 280.305750 yeah,Credit Card
2390,Customer 279.937125 287.891125 from your company because i know they i don't know why but you can use American Express and they give you an itemized bill and,Credit Card
2390,Agent 280.305750 287.025000 [silence],Credit Card
2390,Agent 287.025000 288.894500 yeah,Credit Card
2390,Customer 287.891125 292.953875 you can use that i don't know why you can't use other credit cards for business that way,Credit Card
2390,Agent 288.894500 292.972875 [silence],Credit Card
2390,Customer 292.953875 296.651875 [silence],Credit Card
2390,Agent 292.972875 297.917750 i do[n't]- i don't know i think it's uh just a lot of companies prefer American,Credit Card
2390,Customer 296.651875 298.576375 American Express,Credit Card
2390,Agent 297.917750 304.236750 yeah i i don't know if it's easy for them to get or or or what but um,Credit Card
2390,Customer 298.576375 308.075375 [silence],Credit Card
2390,Agent 304.236750 308.632750 uh but i guess it's it's run so much different from the other ones,Credit Card
2390,Customer 308.075375 314.481000 yep this is this is it actually kind a boring subject in credit cards,Credit Card
2390,Agent 308.632750 310.757375 [silence],Credit Card
2390,Agent 310.757375 311.734875 hum,Credit Card
2390,Agent 311.734875 313.929250 [silence],Credit Card
2390,Agent 313.929250 315.417625 [laughter],Credit Card
2390,Customer 314.481000 322.484750 [vocalized-noise] you really you just know some people abuse them but not a joke about the person who pays their Master Card off with their Visa,Credit Card
2390,Agent 315.417625 321.951125 [silence],Credit Card
2390,Agent 321.951125 323.864625 yeah [laughter],Credit Card
2390,Customer 322.484750 325.549500 i bet you th[ere]- i bet you there are people that do that,Credit Card
2390,Agent 323.864625 325.449125 [silence],Credit Card
2390,Agent 325.449125 329.032000 oh i i i'm sure there are i mean uh,Credit Card
2390,Customer 325.549500 327.795750 [silence],Credit Card
2390,Customer 327.795750 333.125875 [laughter] you go get a cash advance on one credit card to pay the other,Credit Card
2390,Agent 329.032000 330.500875 you take,Credit Card
2390,Agent 330.500875 332.159750 [silence],Credit Card
2390,Agent 332.159750 334.339750 oh gee oh gee oh,Credit Card
2390,Customer 333.125875 336.942250 th[ey]- i think they charge more for cash advances so,Credit Card
2390,Agent 334.339750 336.675750 [silence],Credit Card
2390,Agent 336.675750 343.236875 do they um it's it's some cards y[ou]- you can do that and some cards you can't down here,Credit Card
2390,Customer 336.942250 347.014375 [silence],Credit Card
2390,Agent 343.236875 347.005500 i think it just depends on what the what the banks will take,Credit Card
2390,Agent 347.005500 348.123500 plus,Credit Card
2390,Customer 347.014375 350.429875 well it yeah you can't get cash advances,Credit Card
2390,Agent 348.123500 350.334250 [silence],Credit Card
2390,Agent 350.334250 353.741375 oh so on on uh on some cards,Credit Card
2390,Customer 350.429875 353.045125 [silence],Credit Card
2390,Customer 353.045125 354.280125 oh,Credit Card
2390,Agent 353.741375 363.159625 uh-huh well i saying through my bank [vocalized-noise] they they since they have their own card they don't like to give advances through other for other cards,Credit Card
2390,Customer 354.280125 362.633000 [silence],Credit Card
2390,Customer 362.633000 374.901500 oh well no uh it [laughter] i think that's a really bad plan in your budgeting if you have to pay one card off with another oh even[tually]- eventually,Credit Card
2390,Agent 363.159625 371.641500 [silence],Credit Card
2390,Agent 371.641500 373.265500 [vocalized-noise],Credit Card
2390,Agent 373.265500 376.170500 that that doesn't solve anything,Credit Card
2390,Customer 374.901500 376.668000 no it doesn't,Credit Card
2390,Agent 376.170500 378.396750 that just [laughter],Credit Card
2390,Customer 376.668000 377.669250 [silence],Credit Card
2390,Customer 377.669250 381.966125 [laughter] be solid for a couple of weeks then you get both bills back,Credit Card
2390,Agent 378.396750 379.456125 [silence],Credit Card
2390,Agent 379.456125 381.051125 yeah [vocalized-noise],Credit Card
2390,Agent 381.051125 385.291500 because_1 it's still there [laughter],Credit Card
2390,Customer 381.966125 388.158750 [silence],Credit Card
2390,Agent 385.291500 389.340250 it's just some place else [laughter-now],Credit Card
2390,Customer 388.158750 389.814625 i know i don't,Credit Card
2390,Agent 389.340250 396.184250 [silence],Credit Card
2390,Customer 389.814625 396.881625 credit cards almost seem unfair to a person who's who's got a victim of impulse buying,Credit Card
2390,Agent 396.184250 398.681250 oh yeah store credit cards,Credit Card
2390,Customer 396.881625 400.365000 like unfair advertising or something,Credit Card
2390,Agent 398.681250 400.071500 [silence],Credit Card
2390,Agent 400.071500 406.130750 store credit cards are even higher interest rate than say Master Card or Visa,Credit Card
2390,Customer 400.365000 409.945750 [silence],Credit Card
2390,Agent 406.130750 410.730000 because i i had a i had a Neiman Marcus card for a while,Credit Card
2390,Customer 409.945750 411.479875 [laughter],Credit Card
2390,Agent 410.730000 416.500250 and i used it once and then i cut up because the interest rate was like almost twenty three percent,Credit Card
2390,Customer 411.479875 416.504000 [silence],Credit Card
2390,Agent 416.500250 417.502750 [silence],Credit Card
